Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14
150,53.0,55.0,55.0,54.0,59.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,53.0,54.0,54.0
151,57.0,57.0,54.0,52.0,57.0,55.0,52.0,55.0,55.0,56.0,55.0,56.0,56.0,56.0,55.0
152,55.0,56.0,54.0,52.0,59.0,55.0,54.0,55.0,55.0,55.0,55.0,55.0,52.0,55.0,55.0
153,54.0,52.0,54.0,53.0,58.0,50.0,55.0,50.0,50.0,50.0,50.0,53.0,51.0,50.0,51.0
154,54.0,51.0,53.0,53.0,57.0,48.0,50.0,48.0,48.0,49.0,48.0,54.0,51.0,49.0,48.0
155,55.0,51.0,53.0,53.0,57.0,48.0,55.0,48.0,48.0,48.0,48.0,52.0,52.0,48.0,49.0
156,52.0,55.0,53.0,52.0,57.0,53.0,52.0,53.0,53.0,53.0,53.0,53.0,51.0,53.0,54.0
157,56.0,57.0,52.0,51.0,58.0,53.0,50.0,53.0,53.0,54.0,53.0,56.0,54.0,54.0,54.0
158,54.0,56.0,52.0,50.0,59.0,53.0,52.0,53.0,53.0,53.0,53.0,54.0,50.0,53.0,53.0
159,52.0,55.0,54.0,53.0,58.0,54.0,53.0,54.0,54.0,54.0,54.0,53.0,52.0,54.0,55.0
160,56.0,56.0,53.0,52.0,57.0,54.0,51.0,54.0,54.0,55.0,54.0,57.0,55.0,55.0,55.0
161,54.0,57.0,53.0,51.0,58.0,54.0,53.0,54.0,54.0,54.0,54.0,55.0,51.0,54.0,54.0
162,53.0,54.0,54.0,53.0,57.0,52.0,54.0,52.0,52.0,52.0,52.0,52.0,50.0,52.0,53.0
163,57.0,56.0,52.0,52.0,58.0,53.0,52.0,53.0,53.0,54.0,53.0,53.0,54.0,54.0,53.0
164,54.0,56.0,53.0,52.0,58.0,53.0,54.0,53.0,53.0,53.0,53.0,51.0,51.0,53.0,54.0
165,48.0,47.0,54.0,53.0,55.0,45.0,46.0,45.0,45.0,45.0,45.0,48.0,45.0,45.0,45.0
166,50.0,50.0,53.0,51.0,56.0,46.0,45.0,46.0,46.0,47.0,46.0,49.0,47.0,47.0,47.0
167,46.0,49.0,53.0,53.0,56.0,46.0,46.0,46.0,46.0,46.0,46.0,49.0,43.0,46.0,46.0
