Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12
126,46.0,46.0,46.0,46.0,46.0,46.0,45.0,46.0,46.0,44.0,44.0,43.0,43.0
127,47.0,47.0,47.0,47.0,46.0,46.0,46.0,46.0,46.0,46.0,45.0,45.0,45.0
128,48.0,48.0,47.0,47.0,47.0,47.0,46.0,46.0,46.0,46.0,45.0,45.0,45.0
129,46.0,46.0,46.0,46.0,46.0,46.0,44.0,46.0,46.0,44.0,43.0,44.0,43.0
130,47.0,47.0,47.0,47.0,47.0,47.0,46.0,47.0,47.0,46.0,46.0,46.0,45.0
131,48.0,48.0,47.0,47.0,48.0,48.0,46.0,47.0,47.0,46.0,45.0,46.0,45.0
132,47.0,47.0,47.0,47.0,47.0,47.0,44.0,47.0,47.0,44.0,43.0,43.0,43.0
133,47.0,47.0,47.0,47.0,46.0,46.0,46.0,46.0,46.0,46.0,47.0,45.0,45.0
134,48.0,48.0,47.0,47.0,47.0,47.0,46.0,46.0,46.0,46.0,45.0,45.0,45.0
135,46.0,46.0,46.0,46.0,46.0,46.0,45.0,46.0,46.0,44.0,43.0,38.0,43.0
136,47.0,47.0,47.0,47.0,41.0,41.0,46.0,41.0,41.0,46.0,48.0,40.0,45.0
137,48.0,48.0,47.0,47.0,42.0,42.0,46.0,41.0,41.0,46.0,45.0,40.0,45.0
138,44.0,44.0,44.0,44.0,44.0,44.0,43.0,44.0,44.0,42.0,42.0,43.0,42.0
139,42.0,42.0,42.0,42.0,42.0,42.0,41.0,42.0,42.0,41.0,39.0,41.0,38.0
140,40.0,40.0,38.0,38.0,40.0,40.0,41.0,38.0,38.0,40.0,40.0,41.0,40.0
141,45.0,45.0,45.0,45.0,45.0,45.0,44.0,45.0,45.0,43.0,43.0,44.0,43.0
142,43.0,43.0,43.0,43.0,43.0,43.0,42.0,43.0,43.0,42.0,40.0,42.0,39.0
143,41.0,41.0,40.0,40.0,41.0,41.0,42.0,40.0,40.0,41.0,41.0,42.0,41.0
144,45.0,45.0,45.0,45.0,44.0,44.0,44.0,44.0,44.0,43.0,43.0,43.0,43.0
145,43.0,43.0,43.0,43.0,42.0,42.0,42.0,42.0,42.0,42.0,40.0,41.0,39.0
146,41.0,41.0,41.0,41.0,40.0,40.0,42.0,38.0,38.0,41.0,41.0,41.0,41.0
147,45.0,45.0,45.0,45.0,45.0,45.0,44.0,45.0,45.0,43.0,43.0,44.0,43.0
148,43.0,43.0,43.0,43.0,43.0,43.0,42.0,43.0,43.0,42.0,40.0,42.0,39.0
149,41.0,41.0,39.0,39.0,41.0,41.0,42.0,39.0,39.0,41.0,41.0,42.0,41.0
150,45.0,45.0,45.0,45.0,45.0,45.0,44.0,45.0,45.0,43.0,43.0,44.0,43.0
151,43.0,43.0,43.0,43.0,43.0,43.0,42.0,43.0,43.0,42.0,40.0,42.0,39.0
152,41.0,41.0,40.0,40.0,40.0,40.0,42.0,39.0,39.0,41.0,41.0,41.0,41.0
153,45.0,45.0,45.0,45.0,44.0,44.0,44.0,44.0,44.0,43.0,43.0,43.0,43.0
154,43.0,43.0,43.0,43.0,42.0,42.0,42.0,42.0,42.0,42.0,40.0,41.0,39.0
155,41.0,41.0,38.0,38.0,38.0,38.0,42.0,38.0,38.0,41.0,41.0,40.0,41.0
156,44.0,44.0,44.0,44.0,44.0,44.0,43.0,44.0,44.0,42.0,42.0,43.0,42.0
157,42.0,42.0,42.0,42.0,42.0,42.0,41.0,42.0,42.0,41.0,39.0,41.0,38.0
158,40.0,40.0,38.0,38.0,40.0,40.0,41.0,38.0,38.0,40.0,40.0,41.0,40.0
159,45.0,45.0,45.0,45.0,45.0,45.0,44.0,45.0,45.0,43.0,43.0,44.0,43.0
160,43.0,43.0,43.0,43.0,43.0,43.0,42.0,43.0,43.0,42.0,39.0,42.0,39.0
161,40.0,40.0,39.0,39.0,39.0,39.0,41.0,38.0,38.0,41.0,41.0,41.0,41.0
162,45.0,45.0,45.0,45.0,44.0,44.0,44.0,44.0,44.0,43.0,43.0,43.0,43.0
163,43.0,43.0,43.0,43.0,42.0,42.0,42.0,42.0,42.0,42.0,39.0,41.0,39.0
164,40.0,40.0,38.0,38.0,38.0,38.0,41.0,38.0,38.0,41.0,41.0,40.0,41.0
165,45.0,45.0,45.0,45.0,39.0,39.0,44.0,39.0,39.0,43.0,43.0,38.0,43.0
166,43.0,43.0,43.0,43.0,37.0,37.0,42.0,37.0,37.0,42.0,39.0,36.0,39.0
167,38.0,38.0,38.0,38.0,37.0,37.0,41.0,37.0,37.0,41.0,41.0,36.0,41.0
