Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13
134,51.0,50.0,50.0,50.0,49.0,49.0,49.0,50.0,53.0,49.0,51.0,52.0,54.0,54.0
135,51.0,51.0,51.0,52.0,51.0,49.0,51.0,53.0,53.0,48.0,53.0,53.0,50.0,47.0
136,53.0,55.0,55.0,54.0,55.0,53.0,55.0,54.0,59.0,54.0,53.0,54.0,51.0,51.0
137,50.0,50.0,50.0,50.0,50.0,48.0,50.0,50.0,54.0,49.0,52.0,53.0,54.0,53.0
138,46.0,50.0,50.0,46.0,45.0,47.0,45.0,44.0,54.0,46.0,54.0,53.0,56.0,51.0
139,46.0,50.0,50.0,46.0,46.0,48.0,46.0,46.0,55.0,46.0,54.0,53.0,53.0,52.0
140,46.0,46.0,46.0,45.0,46.0,47.0,46.0,45.0,51.0,42.0,49.0,49.0,52.0,48.0
141,48.0,51.0,49.0,50.0,47.0,48.0,47.0,48.0,55.0,48.0,53.0,52.0,57.0,51.0
142,50.0,51.0,51.0,51.0,51.0,53.0,51.0,48.0,54.0,48.0,53.0,53.0,57.0,57.0
143,47.0,50.0,50.0,47.0,50.0,48.0,50.0,46.0,53.0,45.0,52.0,51.0,57.0,53.0
144,48.0,48.0,47.0,50.0,47.0,48.0,47.0,49.0,55.0,48.0,53.0,52.0,56.0,52.0
145,51.0,52.0,52.0,52.0,52.0,54.0,52.0,49.0,54.0,48.0,53.0,53.0,58.0,58.0
146,48.0,51.0,51.0,48.0,51.0,49.0,51.0,47.0,54.0,45.0,53.0,52.0,58.0,54.0
147,52.0,52.0,52.0,52.0,51.0,52.0,51.0,52.0,54.0,47.0,52.0,52.0,56.0,53.0
148,53.0,53.0,53.0,55.0,52.0,54.0,52.0,53.0,55.0,52.0,54.0,53.0,56.0,57.0
149,50.0,52.0,52.0,51.0,52.0,49.0,52.0,49.0,54.0,49.0,51.0,50.0,58.0,53.0
